GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33
1400000US36081037600,36081037600,"Census Tract 376, Queens County, New York",6008,517,2755,339,506,134,0,16,506,134,828,205,0,16,828,205,1141,217,55,45,1086,218,128,56,0,16,128,56,152,68,56,44,96,49,3253,360,526,204,0,16,526,204,721,195,0,16,721,195,1526,200,119,68,1407,199,243,82,48,30,195,75,237,91,139,69,98,58
1400000US36081037700,36081037700,"Census Tract 377, Queens County, New York",3235,445,1779,267,308,103,0,11,308,103,559,156,19,30,540,156,823,151,42,35,781,131,55,36,0,11,55,36,34,36,0,11,34,36,1456,231,371,127,0,11,371,127,433,117,0,11,433,117,549,102,24,32,525,98,54,43,0,11,54,43,49,31,43,30,6,9
1400000US36081037900,36081037900,"Census Tract 379, Queens County, New York",6314,798,3190,507,496,184,0,16,496,184,1310,335,0,16,1310,335,1144,221,115,93,1029,216,189,113,39,62,150,92,51,52,6,14,45,52,3124,506,521,227,0,16,521,227,1193,329,46,68,1147,321,1224,242,112,92,1112,243,168,87,16,28,152,85,18,22,18,22,0,16
1400000US36081038100,36081038100,"Census Tract 381, Queens County, New York",6489,772,3371,473,597,195,0,16,597,195,1268,277,0,16,1268,277,1347,241,44,40,1303,237,115,65,0,16,115,65,44,44,8,13,36,42,3118,423,668,184,25,33,643,186,793,217,12,20,781,217,1249,230,185,95,1064,213,221,90,0,16,221,90,187,81,116,76,71,52
1400000US36081038301,36081038301,"Census Tract 383.01, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081038302,36081038302,"Census Tract 383.02, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081038400,36081038400,"Census Tract 384, Queens County, New York",2213,262,979,183,160,82,0,11,160,82,167,63,0,11,167,63,565,158,21,32,544,134,23,18,2,6,21,18,64,38,19,21,45,33,1234,155,237,80,0,11,237,80,197,88,0,11,197,88,600,85,17,16,583,88,95,37,5,8,90,36,105,49,32,26,73,43
1400000US36081039400,36081039400,"Census Tract 394, Queens County, New York",2813,261,1355,168,264,110,0,11,264,110,355,89,0,11,355,89,583,113,22,28,561,107,107,43,0,11,107,43,46,34,6,9,40,32,1458,161,168,56,0,11,168,56,305,85,0,11,305,85,671,91,36,28,635,94,140,51,15,13,125,49,174,50,56,25,118,47
1400000US36081039800,36081039800,"Census Tract 398, Queens County, New York",1666,175,817,134,138,53,0,11,138,53,248,91,0,11,248,91,329,69,18,21,311,67,52,44,0,11,52,44,50,21,27,15,23,19,849,119,99,37,0,11,99,37,262,83,0,11,262,83,374,67,13,14,361,66,53,32,6,10,47,27,61,26,42,24,19,17
1400000US36081039900,36081039900,"Census Tract 399, Queens County, New York",3600,603,1863,353,418,126,0,11,418,126,590,164,0,11,590,164,735,206,9,18,726,207,75,51,9,20,66,41,45,44,9,16,36,42,1737,358,434,194,42,49,392,191,521,138,0,11,521,138,636,164,50,37,586,162,84,56,36,37,48,41,62,48,9,17,53,45
1400000US36081040000,36081040000,"Census Tract 400, Queens County, New York",1300,220,635,121,92,46,0,11,92,46,152,54,7,11,145,52,317,86,7,11,310,86,56,41,0,11,56,41,18,15,5,7,13,13,665,147,132,65,0,11,132,65,108,65,0,11,108,65,273,67,12,14,261,67,91,47,12,20,79,45,61,36,40,33,21,20
1400000US36081040100,36081040100,"Census Tract 401, Queens County, New York",6736,746,3600,493,598,177,0,16,598,177,1598,388,31,48,1567,385,1216,216,11,19,1205,214,107,67,67,62,40,46,81,58,25,27,56,51,3136,419,664,221,0,16,664,221,1309,250,0,16,1309,250,860,157,54,45,806,158,181,72,75,55,106,64,122,72,78,58,44,41
1400000US36081040200,36081040200,"Census Tract 402, Queens County, New York",1647,229,714,164,114,60,0,11,114,60,231,83,0,11,231,83,308,94,5,7,303,96,43,33,0,11,43,33,18,16,5,8,13,14,933,152,144,54,0,11,144,54,186,70,6,8,180,69,443,74,48,35,395,76,56,29,27,29,29,25,104,55,55,46,49,33
1400000US36081040300,36081040300,"Census Tract 403, Queens County, New York",6956,693,3626,445,739,183,0,16,739,183,1280,267,0,16,1280,267,1453,244,88,47,1365,257,71,89,20,30,51,60,83,69,40,51,43,50,3330,433,902,223,25,40,877,225,1214,258,21,34,1193,258,1045,175,91,57,954,169,104,87,9,15,95,86,65,48,55,46,10,15
1400000US36081040400,36081040400,"Census Tract 404, Queens County, New York",4086,472,1721,272,279,99,0,11,279,99,590,192,0,11,590,192,658,159,79,60,579,150,184,78,68,53,116,60,10,14,0,11,10,14,2365,381,420,163,7,12,413,164,466,192,0,11,466,192,1118,196,75,50,1043,190,260,80,68,48,192,74,101,51,49,36,52,36
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",3045,458,1682,255,296,95,0,11,296,95,569,147,20,29,549,146,702,159,24,28,678,158,46,35,11,20,35,29,69,49,27,25,42,41,1363,288,255,166,0,11,255,166,514,136,0,11,514,136,460,105,13,21,447,108,97,53,50,38,47,36,37,26,5,8,32,25
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",7992,986,4267,563,631,203,0,16,631,203,1532,325,0,16,1532,325,1768,300,21,34,1747,298,217,99,17,21,200,100,119,67,45,32,74,61,3725,547,926,237,0,16,926,237,1185,256,0,16,1185,256,1337,285,71,63,1266,264,187,76,23,27,164,74,90,60,37,35,53,45
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",5001,550,2871,426,537,177,20,33,517,182,856,212,19,30,837,210,1317,303,25,32,1292,297,105,72,17,28,88,67,56,38,41,32,15,21,2130,296,319,155,0,16,319,155,697,185,11,18,686,184,819,184,102,74,717,182,189,90,90,61,99,72,106,62,0,16,106,62
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",3919,432,2162,304,443,150,0,11,443,150,687,164,0,11,687,164,952,140,84,54,868,150,55,42,9,13,46,41,25,18,11,16,14,15,1757,233,340,103,14,22,326,103,446,117,22,34,424,118,813,132,41,37,772,126,109,52,0,11,109,52,49,35,27,32,22,17
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",4212,574,2223,389,498,186,0,11,498,186,765,255,0,11,765,255,736,147,89,78,647,134,182,88,76,65,106,59,42,34,0,11,42,34,1989,276,548,121,0,11,548,121,572,176,0,11,572,176,671,126,64,66,607,134,153,65,32,37,121,60,45,37,26,30,19,21
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",4036,522,1887,310,278,103,0,11,278,103,607,191,46,43,561,186,789,156,71,67,718,150,108,69,21,31,87,60,105,63,8,12,97,62,2149,336,355,144,0,11,355,144,605,184,69,77,536,148,956,179,76,57,880,170,136,75,13,22,123,69,97,42,78,44,19,24
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",3857,414,2002,283,366,116,23,37,343,120,661,215,9,16,652,215,767,195,22,35,745,194,90,65,0,11,90,65,118,70,45,47,73,52,1855,247,349,121,0,11,349,121,499,129,44,69,455,113,744,150,65,64,679,149,175,81,79,65,96,54,88,63,47,50,41,40
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",2338,331,1111,225,219,91,0,11,219,91,270,130,0,11,270,130,424,94,16,16,408,92,138,51,18,28,120,44,60,40,25,28,35,26,1227,177,183,83,19,31,164,78,293,96,1,4,292,95,477,99,46,28,431,103,194,63,18,17,176,60,80,39,6,8,74,37
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",129,51,85,47,0,11,0,11,0,11,16,25,0,11,16,25,69,44,43,39,26,27,0,11,0,11,0,11,0,11,0,11,0,11,44,42,0,11,0,11,0,11,0,11,0,11,0,11,34,36,18,27,16,25,0,11,0,11,0,11,10,21,10,21,0,11
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",5130,585,2899,436,800,186,0,16,800,186,823,232,29,50,794,225,1150,203,72,61,1078,205,94,75,0,16,94,75,32,37,30,36,2,8,2231,235,434,172,0,16,434,172,575,182,0,16,575,182,951,141,46,42,905,137,161,104,84,78,77,70,110,66,17,27,93,61
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",1376,218,609,120,127,55,0,11,127,55,175,54,0,11,175,54,259,50,16,19,243,51,37,16,7,8,30,17,11,11,7,10,4,6,767,130,129,55,0,11,129,55,208,57,0,11,208,57,317,63,15,13,302,64,47,20,4,8,43,19,66,31,9,10,57,31
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",1652,240,720,139,87,56,6,10,81,51,227,91,0,11,227,91,333,77,25,20,308,75,44,32,0,11,44,32,29,28,0,11,29,28,932,177,121,54,0,11,121,54,207,69,0,11,207,69,428,94,35,25,393,94,88,32,6,9,82,30,88,45,11,11,77,45
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",2610,344,1317,217,218,112,0,11,218,112,326,106,0,11,326,106,569,146,15,20,554,137,137,65,21,28,116,44,67,49,19,23,48,42,1293,225,231,95,0,11,231,95,384,117,0,11,384,117,523,102,29,33,494,99,65,44,33,38,32,21,90,60,59,48,31,26
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",6151,930,2895,589,541,228,0,16,541,228,1023,386,0,16,1023,386,1168,216,143,134,1025,225,73,84,43,72,30,47,90,83,60,73,30,46,3256,523,492,278,48,79,444,247,610,234,0,16,610,234,1465,346,303,218,1162,245,286,196,84,105,202,156,403,175,256,135,147,142
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",3901,415,2062,304,398,155,0,11,398,155,620,179,0,11,620,179,775,148,10,15,765,148,197,125,50,44,147,89,72,66,0,11,72,66,1839,247,474,153,0,11,474,153,522,152,12,18,510,152,701,126,11,20,690,128,97,62,0,11,97,62,45,38,18,30,27,25
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",3635,456,1931,279,472,154,0,11,472,154,493,139,26,40,467,140,846,165,83,49,763,152,107,54,57,41,50,39,13,21,13,21,0,11,1704,267,216,104,0,11,216,104,581,148,0,11,581,148,724,141,58,44,666,141,84,45,15,21,69,46,99,59,91,56,8,12
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",3240,408,1543,255,311,147,0,11,311,147,495,107,0,11,495,107,463,140,73,82,390,119,89,60,0,11,89,60,185,81,64,64,121,70,1697,245,146,94,0,11,146,94,524,159,0,11,524,159,563,128,97,85,466,128,146,75,25,26,121,70,318,98,176,85,142,69
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",4313,632,2372,410,428,175,0,11,428,175,863,229,9,15,854,231,892,238,37,30,855,240,99,56,8,13,91,55,90,71,37,47,53,55,1941,338,183,79,0,11,183,79,593,164,0,11,593,164,910,166,43,30,867,160,104,55,0,11,104,55,151,73,63,36,88,59
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",3084,331,1476,214,262,83,5,8,257,81,459,124,17,27,442,124,589,139,13,13,576,140,71,39,32,33,39,19,95,55,56,44,39,26,1608,217,303,128,6,9,297,128,484,141,21,36,463,138,560,101,39,30,521,96,134,55,28,19,106,52,127,51,94,41,33,32
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",3505,477,1657,350,328,152,0,11,328,152,410,172,0,11,410,172,709,172,25,40,684,176,86,56,12,20,74,52,124,69,24,25,100,63,1848,204,253,107,0,11,253,107,609,127,0,11,609,127,624,132,83,48,541,134,208,99,88,68,120,75,154,81,65,50,89,69
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",4237,502,1967,321,418,160,0,11,418,160,561,196,0,11,561,196,838,158,98,74,740,146,109,68,48,55,61,38,41,43,33,40,8,14,2270,302,439,156,0,11,439,156,591,160,27,32,564,151,1088,201,197,123,891,160,83,55,21,26,62,48,69,56,35,40,34,39
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",2666,320,1221,205,202,77,0,11,202,77,380,139,0,11,380,139,553,95,27,23,526,96,58,27,7,10,51,25,28,29,23,28,5,7,1445,189,328,113,0,11,328,113,389,99,0,11,389,99,597,86,5,7,592,88,64,52,9,9,55,52,67,41,19,23,48,34
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",2153,280,1017,178,126,67,0,11,126,67,283,93,0,11,283,93,501,103,21,16,480,102,72,34,12,17,60,29,35,27,0,11,35,27,1136,183,193,69,0,11,193,69,310,132,0,11,310,132,446,88,37,27,409,89,104,43,0,11,104,43,83,34,16,19,67,31
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",563,169,261,98,54,43,0,11,54,43,83,38,0,11,83,38,92,40,0,11,92,40,19,21,7,9,12,19,13,11,13,11,0,11,302,96,62,42,13,20,49,31,67,29,0,11,67,29,140,45,10,16,130,46,16,14,0,11,16,14,17,15,3,5,14,11
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",4297,427,2238,284,389,111,23,37,366,112,631,171,0,11,631,171,1010,131,69,53,941,132,151,77,40,39,111,68,57,45,6,7,51,45,2059,300,274,96,0,11,274,96,481,124,0,11,481,124,1069,248,120,77,949,214,180,82,54,54,126,69,55,47,9,14,46,45
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",13616,1096,6781,887,1165,435,0,18,1165,435,1872,475,0,18,1872,475,3261,671,394,249,2867,555,386,185,38,67,348,169,97,87,36,56,61,71,6835,690,1620,457,0,18,1620,457,1290,418,36,60,1254,414,2902,449,246,168,2656,421,643,258,258,192,385,158,380,213,260,188,120,109
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",1420,183,699,97,106,58,0,11,106,58,242,76,0,11,242,76,262,48,18,20,244,48,63,27,38,25,25,15,26,15,5,8,21,15,721,123,93,50,0,11,93,50,189,64,0,11,189,64,296,53,11,12,285,51,91,38,44,31,47,25,52,27,7,10,45,25
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",3257,504,1658,307,204,96,7,12,197,93,615,191,0,11,615,191,661,178,0,11,661,178,129,72,0,11,129,72,49,30,27,25,22,20,1599,297,145,74,0,11,145,74,395,129,0,11,395,129,770,188,9,15,761,188,185,90,51,35,134,78,104,58,46,44,58,39
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",2089,209,986,126,160,70,12,18,148,68,226,77,0,11,226,77,478,85,0,11,478,85,68,36,0,11,68,36,54,38,19,23,35,31,1103,137,204,79,4,7,200,81,376,102,0,11,376,102,347,79,3,7,344,79,125,45,16,11,109,46,51,32,17,15,34,28
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",3542,544,1899,324,308,127,9,15,299,125,624,142,0,11,624,142,871,193,19,24,852,194,50,40,0,11,50,40,46,40,11,16,35,31,1643,283,285,109,0,11,285,109,463,175,0,11,463,175,799,183,22,32,777,180,39,28,12,19,27,19,57,48,18,30,39,34
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",5581,549,2770,308,499,135,33,42,466,131,664,176,0,16,664,176,1403,268,23,25,1380,271,167,68,18,22,149,70,37,29,37,29,0,16,2811,386,605,185,0,16,605,185,722,188,0,16,722,188,1209,143,54,40,1155,151,135,49,28,26,107,44,140,69,82,51,58,46
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",2593,324,1483,234,275,94,0,11,275,94,463,159,0,11,463,159,621,113,9,15,612,112,79,45,0,11,79,45,45,24,0,11,45,24,1110,175,144,58,0,11,144,58,296,96,0,11,296,96,498,94,6,8,492,95,126,42,13,15,113,40,46,30,15,13,31,26
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",7204,1013,3235,493,717,256,0,16,717,256,1026,336,0,16,1026,336,1172,252,173,134,999,207,157,114,48,77,109,88,163,110,5,11,158,107,3969,706,663,249,0,16,663,249,1385,400,6,19,1379,400,1487,256,70,71,1417,257,223,130,0,16,223,130,211,113,46,56,165,102
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",3981,603,2101,375,323,120,0,11,323,120,628,222,0,11,628,222,985,191,26,41,959,191,114,64,0,11,114,64,51,51,11,19,40,48,1880,342,439,181,21,34,418,181,444,156,0,11,444,156,798,127,42,35,756,127,139,60,32,31,107,56,60,48,34,41,26,28
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",1648,208,732,123,64,40,0,11,64,40,302,101,0,11,302,101,269,65,7,10,262,66,64,40,0,11,64,40,33,30,5,7,28,29,916,143,71,39,0,11,71,39,415,119,5,8,410,118,275,61,11,12,264,63,74,30,15,15,59,29,81,41,44,25,37,27
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",3001,486,1685,321,172,85,0,11,172,85,615,174,0,11,615,174,727,182,29,33,698,182,104,65,23,37,81,50,67,58,9,14,58,56,1316,251,150,81,0,11,150,81,424,168,0,11,424,168,474,122,0,11,474,122,132,76,21,31,111,58,136,67,84,49,52,38
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",3499,639,1564,323,425,183,0,11,425,183,278,105,0,11,278,105,534,108,10,18,524,108,177,122,11,17,166,120,150,66,55,42,95,49,1935,405,303,184,0,11,303,184,521,173,0,11,521,173,784,132,56,53,728,126,195,86,48,32,147,81,132,47,45,32,87,41
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",5676,835,2767,520,529,227,14,23,515,227,763,246,18,28,745,242,1123,343,1,2,1122,343,228,136,20,30,208,132,124,79,62,60,62,55,2909,448,426,221,0,16,426,221,828,247,0,16,828,247,1276,281,15,25,1261,288,173,90,27,31,146,82,206,118,33,39,173,107
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",3019,342,1355,257,203,107,0,11,203,107,396,148,19,31,377,145,578,122,76,50,502,113,88,55,2,10,86,55,90,54,57,47,33,27,1664,268,217,77,0,11,217,77,317,119,0,11,317,119,870,164,81,48,789,149,137,62,41,31,96,56,123,65,75,46,48,48
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",7323,870,3323,524,452,192,0,16,452,192,1008,276,0,16,1008,276,1584,400,92,81,1492,395,215,143,0,16,215,143,64,59,16,30,48,55,4000,547,603,226,0,16,603,226,846,297,13,20,833,296,1753,437,172,131,1581,361,346,158,75,73,271,135,452,148,235,125,217,120
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",3282,295,1589,217,144,65,0,11,144,65,409,140,0,11,409,140,754,117,43,31,711,119,152,65,7,10,145,66,130,70,61,44,69,45,1693,179,318,85,0,11,318,85,364,83,9,18,355,81,727,85,28,24,699,85,170,42,39,30,131,44,114,43,75,38,39,22
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",4136,523,2034,305,309,103,0,11,309,103,478,147,0,11,478,147,1076,201,42,51,1034,197,102,62,0,11,102,62,69,46,33,38,36,31,2102,315,210,100,0,11,210,100,602,144,0,11,602,144,908,166,74,67,834,171,207,93,11,17,196,92,175,76,41,32,134,76
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",3220,373,1418,218,149,64,0,11,149,64,330,136,0,11,330,136,584,126,22,20,562,125,201,61,0,11,201,61,154,59,72,47,82,44,1802,244,283,167,0,11,283,167,297,87,0,11,297,87,888,150,27,42,861,150,161,57,9,13,152,55,173,78,89,63,84,44
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",4126,498,2039,349,201,71,0,11,201,71,599,263,0,11,599,263,747,153,13,20,734,150,368,98,43,45,325,92,124,63,37,26,87,60,2087,267,210,98,0,11,210,98,601,197,0,11,601,197,892,132,70,38,822,128,216,70,42,26,174,68,168,60,57,34,111,55
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",3827,574,1865,306,305,110,0,11,305,110,546,162,0,11,546,162,888,196,0,11,888,196,90,57,9,14,81,56,36,28,0,11,36,28,1962,375,208,93,0,11,208,93,699,258,0,11,699,258,858,170,27,36,831,173,90,45,17,20,73,41,107,50,47,30,60,40
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",1475,164,820,132,156,101,0,11,156,101,170,53,0,11,170,53,320,82,0,11,320,82,94,34,0,11,94,34,80,35,39,31,41,23,655,104,102,50,0,11,102,50,78,34,0,11,78,34,357,66,23,22,334,56,83,36,1,2,82,36,35,19,22,16,13,13
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",5328,695,2650,448,366,180,0,16,366,180,675,264,0,16,675,264,1212,294,61,60,1151,294,270,115,61,54,209,100,127,62,49,42,78,48,2678,366,146,99,0,16,146,99,633,246,0,16,633,246,1334,256,21,31,1313,252,265,110,58,47,207,105,300,121,83,54,217,109
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",5132,540,2426,280,502,162,19,30,483,165,526,134,0,16,526,134,1018,151,33,31,985,148,205,74,9,14,196,71,175,70,40,29,135,63,2706,358,460,162,0,16,460,162,410,130,0,16,410,130,1249,206,43,31,1206,209,324,90,0,16,324,90,263,86,165,72,98,52
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",2686,376,1449,210,237,97,0,11,237,97,391,110,0,11,391,110,636,116,35,26,601,113,81,34,16,18,65,34,104,59,27,31,77,47,1237,215,153,77,0,11,153,77,283,107,0,11,283,107,530,82,39,28,491,83,192,80,39,25,153,77,79,50,31,33,48,38
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",5791,662,3008,495,520,285,81,89,439,242,500,195,0,16,500,195,1506,348,182,123,1324,319,375,220,88,86,287,208,107,90,68,72,39,45,2783,384,365,153,0,16,365,153,506,171,0,16,506,171,1339,287,194,119,1145,241,292,118,30,34,262,122,281,205,66,69,215,194
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",1414,129,615,88,77,44,0,11,77,44,177,64,1,2,176,64,307,51,0,11,307,51,41,20,16,13,25,15,13,18,1,3,12,18,799,123,149,91,0,11,149,91,224,58,0,11,224,58,314,40,29,18,285,41,64,30,13,14,51,25,48,25,22,17,26,24
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",4119,418,2086,274,287,116,0,11,287,116,610,181,0,11,610,181,1062,176,10,14,1052,179,81,38,0,11,81,38,46,40,37,35,9,14,2033,222,294,111,0,11,294,111,477,130,0,11,477,130,866,137,29,32,837,138,249,83,62,68,187,79,147,69,65,44,82,56
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",4981,770,2327,396,365,127,0,16,365,127,652,197,0,16,652,197,1106,227,35,30,1071,232,152,82,0,16,152,82,52,36,9,16,43,33,2654,477,388,122,0,16,388,122,789,236,0,16,789,236,1127,185,20,21,1107,184,253,134,40,34,213,123,97,73,33,32,64,65
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",4187,466,2030,307,135,68,0,11,135,68,630,195,19,28,611,198,1076,239,20,28,1056,238,144,54,7,11,137,54,45,33,21,26,24,20,2157,257,241,91,0,11,241,91,551,148,0,11,551,148,993,155,20,22,973,160,214,95,0,11,214,95,158,70,110,49,48,53
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",1603,224,803,124,164,46,0,11,164,46,232,122,0,11,232,122,320,82,0,11,320,82,75,38,0,11,75,38,12,13,5,8,7,9,800,137,131,63,0,11,131,63,208,92,0,11,208,92,303,62,0,11,303,62,130,43,13,11,117,43,28,22,17,16,11,16
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",4649,386,2122,225,280,86,0,11,280,86,444,123,0,11,444,123,1075,157,9,13,1066,159,208,92,41,39,167,88,115,78,12,21,103,61,2527,300,285,107,0,11,285,107,664,199,0,11,664,199,1216,210,73,53,1143,217,233,85,43,35,190,86,129,65,52,45,77,47
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",1919,218,916,140,170,54,0,11,170,54,193,73,0,11,193,73,450,96,5,10,445,96,62,33,6,9,56,33,41,26,19,17,22,20,1003,121,153,53,0,11,153,53,234,68,0,11,234,68,437,78,15,14,422,76,111,46,3,7,108,46,68,33,57,35,11,11
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",2462,261,1163,189,147,67,0,11,147,67,377,117,14,23,363,113,508,103,52,23,456,101,95,46,0,11,95,46,36,22,22,18,14,14,1299,158,267,101,0,11,267,101,337,84,0,11,337,84,526,91,5,8,521,92,119,50,14,14,105,47,50,25,18,15,32,19
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",1312,158,561,97,91,37,0,11,91,37,75,37,0,11,75,37,303,65,23,28,280,58,59,24,0,11,59,24,33,24,11,12,22,21,751,119,159,75,0,11,159,75,165,77,0,11,165,77,324,58,24,27,300,62,58,32,30,25,28,17,45,34,0,11,45,34
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",3182,247,1594,166,269,75,0,11,269,75,408,91,0,11,408,91,704,89,55,34,649,93,138,45,0,11,138,45,75,37,24,18,51,36,1588,155,181,63,0,11,181,63,439,95,0,11,439,95,650,77,23,21,627,77,228,58,23,23,205,56,90,34,27,17,63,30
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",2914,386,1544,331,324,132,0,11,324,132,493,156,0,11,493,156,603,169,25,26,578,173,91,53,8,12,83,51,33,31,11,21,22,21,1370,228,198,108,0,11,198,108,343,120,0,11,343,120,677,120,2,3,675,120,103,53,34,34,69,45,49,32,9,12,40,30
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",5215,541,2546,304,477,152,0,16,477,152,533,144,0,16,533,144,1232,172,6,14,1226,174,179,72,45,36,134,61,125,69,32,29,93,63,2669,338,399,152,0,16,399,152,638,148,9,14,629,147,1067,150,11,17,1056,149,288,114,37,33,251,109,277,100,161,84,116,72
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",3778,408,2051,313,357,131,0,11,357,131,595,203,0,11,595,203,955,195,120,87,835,203,128,64,47,49,81,40,16,20,2,5,14,19,1727,282,320,153,0,11,320,153,480,150,0,11,480,150,733,159,25,28,708,156,106,52,80,49,26,24,88,68,78,67,10,16
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",1312,191,550,125,64,38,0,11,64,38,207,82,0,11,207,82,246,75,6,11,240,75,28,31,0,11,28,31,5,9,0,11,5,9,762,115,94,50,0,11,94,50,228,71,0,11,228,71,306,56,26,28,280,59,61,38,9,13,52,36,73,37,8,9,65,34
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",1338,136,626,88,43,39,0,11,43,39,213,55,0,11,213,55,287,49,10,14,277,46,25,22,0,11,25,22,58,29,8,13,50,29,712,120,95,50,0,11,95,50,272,88,0,11,272,88,258,55,32,26,226,43,50,38,32,33,18,16,37,27,17,20,20,18
