,Unnamed: 0,Geography,Estimate; Male: - 5 to 17 years: - With an ambulatory difficulty,Estimate; Female: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Male: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Female: - 5 to 17 years: - With an ambulatory difficulty,County,total,tract_no,County_code,adjusted_zeroes,boro_ct201
1628,3373,"Census Tract 353, Queens County, New York",0,0,11,11, Queens County,0,353.0,4,035300,4035300
1629,3374,"Census Tract 357, Queens County, New York",0,0,11,11, Queens County,0,357.0,4,035700,4035700
1630,3375,"Census Tract 358, Queens County, New York",0,0,11,11, Queens County,0,358.0,4,035800,4035800
1631,3376,"Census Tract 361, Queens County, New York",0,0,11,11, Queens County,0,361.0,4,036100,4036100
1632,3377,"Census Tract 363, Queens County, New York",0,0,11,11, Queens County,0,363.0,4,036300,4036300
1633,3378,"Census Tract 365, Queens County, New York",0,0,11,11, Queens County,0,365.0,4,036500,4036500
1634,3379,"Census Tract 366, Queens County, New York",0,0,11,11, Queens County,0,366.0,4,036600,4036600
1635,3380,"Census Tract 367, Queens County, New York",0,4,11,8, Queens County,4,367.0,4,036700,4036700
1636,3381,"Census Tract 368, Queens County, New York",0,0,11,11, Queens County,0,368.0,4,036800,4036800
1637,3382,"Census Tract 371, Queens County, New York",0,0,11,11, Queens County,0,371.0,4,037100,4037100
1638,3383,"Census Tract 373, Queens County, New York",0,0,11,11, Queens County,0,373.0,4,037300,4037300
1639,3384,"Census Tract 375, Queens County, New York",0,9,11,15, Queens County,9,375.0,4,037500,4037500
1640,3385,"Census Tract 376, Queens County, New York",0,0,16,16, Queens County,0,376.0,4,037600,4037600
1641,3386,"Census Tract 377, Queens County, New York",0,0,11,11, Queens County,0,377.0,4,037700,4037700
1642,3387,"Census Tract 379, Queens County, New York",0,0,16,16, Queens County,0,379.0,4,037900,4037900
1643,3388,"Census Tract 381, Queens County, New York",0,25,16,33, Queens County,25,381.0,4,038100,4038100
1644,3389,"Census Tract 383.01, Queens County, New York",0,0,11,11, Queens County,0,383.01,4,038301,4038301
1645,3390,"Census Tract 383.02, Queens County, New York",0,0,11,11, Queens County,0,383.02,4,038302,4038302
1646,3391,"Census Tract 384, Queens County, New York",0,0,11,11, Queens County,0,384.0,4,038400,4038400
1647,3392,"Census Tract 394, Queens County, New York",0,0,11,11, Queens County,0,394.0,4,039400,4039400
1648,3393,"Census Tract 398, Queens County, New York",0,0,11,11, Queens County,0,398.0,4,039800,4039800
1649,3394,"Census Tract 399, Queens County, New York",0,42,11,49, Queens County,42,399.0,4,039900,4039900
1650,3395,"Census Tract 400, Queens County, New York",0,0,11,11, Queens County,0,400.0,4,040000,4040000
1651,3396,"Census Tract 401, Queens County, New York",0,0,16,16, Queens County,0,401.0,4,040100,4040100
1652,3397,"Census Tract 402, Queens County, New York",0,0,11,11, Queens County,0,402.0,4,040200,4040200
1653,3398,"Census Tract 403, Queens County, New York",0,25,16,40, Queens County,25,403.0,4,040300,4040300
1654,3399,"Census Tract 404, Queens County, New York",0,7,11,12, Queens County,7,404.0,4,040400,4040400
1655,3400,"Census Tract 405, Queens County, New York",0,0,11,11, Queens County,0,405.0,4,040500,4040500
1656,3401,"Census Tract 407, Queens County, New York",0,0,16,16, Queens County,0,407.0,4,040700,4040700
1657,3402,"Census Tract 409, Queens County, New York",20,0,33,16, Queens County,20,409.0,4,040900,4040900
1658,3403,"Census Tract 411, Queens County, New York",0,14,11,22, Queens County,14,411.0,4,041100,4041100
1659,3404,"Census Tract 413, Queens County, New York",0,0,11,11, Queens County,0,413.0,4,041300,4041300
1660,3405,"Census Tract 414, Queens County, New York",0,0,11,11, Queens County,0,414.0,4,041400,4041400
1661,3406,"Census Tract 415, Queens County, New York",23,0,37,11, Queens County,23,415.0,4,041500,4041500
1662,3407,"Census Tract 424, Queens County, New York",0,19,11,31, Queens County,19,424.0,4,042400,4042400
1663,3408,"Census Tract 426, Queens County, New York",0,0,11,11, Queens County,0,426.0,4,042600,4042600
1664,3409,"Census Tract 427, Queens County, New York",0,0,16,16, Queens County,0,427.0,4,042700,4042700
1665,3410,"Census Tract 432, Queens County, New York",0,0,11,11, Queens County,0,432.0,4,043200,4043200
1666,3411,"Census Tract 434, Queens County, New York",6,0,10,11, Queens County,6,434.0,4,043400,4043400
1667,3412,"Census Tract 437.01, Queens County, New York",0,0,11,11, Queens County,0,437.01,4,043701,4043701
1668,3413,"Census Tract 437.02, Queens County, New York",0,48,16,79, Queens County,48,437.02,4,043702,4043702
1669,3414,"Census Tract 439, Queens County, New York",0,0,11,11, Queens County,0,439.0,4,043900,4043900
1670,3415,"Census Tract 440, Queens County, New York",0,0,11,11, Queens County,0,440.0,4,044000,4044000
1671,3416,"Census Tract 443.01, Queens County, New York",0,0,11,11, Queens County,0,443.01,4,044301,4044301
1672,3417,"Census Tract 443.02, Queens County, New York",0,0,11,11, Queens County,0,443.02,4,044302,4044302
1673,3418,"Census Tract 444, Queens County, New York",5,6,8,9, Queens County,11,444.0,4,044400,4044400
1674,3419,"Census Tract 446.01, Queens County, New York",0,0,11,11, Queens County,0,446.01,4,044601,4044601
1675,3420,"Census Tract 446.02, Queens County, New York",0,0,11,11, Queens County,0,446.02,4,044602,4044602
1676,3421,"Census Tract 448, Queens County, New York",0,0,11,11, Queens County,0,448.0,4,044800,4044800
1677,3422,"Census Tract 450, Queens County, New York",0,0,11,11, Queens County,0,450.0,4,045000,4045000
1678,3423,"Census Tract 452, Queens County, New York",0,13,11,20, Queens County,13,452.0,4,045200,4045200
1679,3424,"Census Tract 454, Queens County, New York",23,0,37,11, Queens County,23,454.0,4,045400,4045400
1680,3425,"Census Tract 455, Queens County, New York",0,0,18,18, Queens County,0,455.0,4,045500,4045500
1681,3426,"Census Tract 456, Queens County, New York",0,0,11,11, Queens County,0,456.0,4,045600,4045600
1682,3427,"Census Tract 457, Queens County, New York",7,0,12,11, Queens County,7,457.0,4,045700,4045700
1683,3428,"Census Tract 458, Queens County, New York",12,4,18,7, Queens County,16,458.0,4,045800,4045800
1684,3429,"Census Tract 459, Queens County, New York",9,0,15,11, Queens County,9,459.0,4,045900,4045900
1685,3430,"Census Tract 460, Queens County, New York",33,0,42,16, Queens County,33,460.0,4,046000,4046000
1686,3431,"Census Tract 461, Queens County, New York",0,0,11,11, Queens County,0,461.0,4,046100,4046100
1687,3432,"Census Tract 462, Queens County, New York",0,0,16,16, Queens County,0,462.0,4,046200,4046200
1688,3433,"Census Tract 463, Queens County, New York",0,21,11,34, Queens County,21,463.0,4,046300,4046300
1689,3434,"Census Tract 464, Queens County, New York",0,0,11,11, Queens County,0,464.0,4,046400,4046400
1690,3435,"Census Tract 465, Queens County, New York",0,0,11,11, Queens County,0,465.0,4,046500,4046500
1691,3436,"Census Tract 466, Queens County, New York",0,0,11,11, Queens County,0,466.0,4,046600,4046600
1692,3437,"Census Tract 467, Queens County, New York",14,0,23,16, Queens County,14,467.0,4,046700,4046700
1693,3438,"Census Tract 468, Queens County, New York",0,0,11,11, Queens County,0,468.0,4,046800,4046800
1694,3439,"Census Tract 469, Queens County, New York",0,0,16,16, Queens County,0,469.0,4,046900,4046900
1695,3440,"Census Tract 470, Queens County, New York",0,0,11,11, Queens County,0,470.0,4,047000,4047000
1696,3441,"Census Tract 471, Queens County, New York",0,0,11,11, Queens County,0,471.0,4,047100,4047100
1697,3442,"Census Tract 472, Queens County, New York",0,0,11,11, Queens County,0,472.0,4,047200,4047200
1698,3443,"Census Tract 473, Queens County, New York",0,0,11,11, Queens County,0,473.0,4,047300,4047300
1699,3444,"Census Tract 475, Queens County, New York",0,0,11,11, Queens County,0,475.0,4,047500,4047500
1700,3445,"Census Tract 476, Queens County, New York",0,0,11,11, Queens County,0,476.0,4,047600,4047600
1701,3446,"Census Tract 478, Queens County, New York",0,0,16,16, Queens County,0,478.0,4,047800,4047800
1702,3447,"Census Tract 479, Queens County, New York",19,0,30,16, Queens County,19,479.0,4,047900,4047900
1703,3448,"Census Tract 480, Queens County, New York",0,0,11,11, Queens County,0,480.0,4,048000,4048000
1704,3449,"Census Tract 481, Queens County, New York",81,0,89,16, Queens County,81,481.0,4,048100,4048100
1705,3450,"Census Tract 482, Queens County, New York",0,0,11,11, Queens County,0,482.0,4,048200,4048200
1706,3451,"Census Tract 483, Queens County, New York",0,0,11,11, Queens County,0,483.0,4,048300,4048300
1707,3452,"Census Tract 484, Queens County, New York",0,0,16,16, Queens County,0,484.0,4,048400,4048400
1708,3453,"Census Tract 485, Queens County, New York",0,0,11,11, Queens County,0,485.0,4,048500,4048500
1709,3454,"Census Tract 489, Queens County, New York",0,0,11,11, Queens County,0,489.0,4,048900,4048900
1710,3455,"Census Tract 492, Queens County, New York",0,0,11,11, Queens County,0,492.0,4,049200,4049200
1711,3456,"Census Tract 493.01, Queens County, New York",0,0,11,11, Queens County,0,493.01,4,049301,4049301
1712,3457,"Census Tract 493.02, Queens County, New York",0,0,11,11, Queens County,0,493.02,4,049302,4049302
1713,3458,"Census Tract 495, Queens County, New York",0,0,11,11, Queens County,0,495.0,4,049500,4049500
1714,3459,"Census Tract 496, Queens County, New York",0,0,11,11, Queens County,0,496.0,4,049600,4049600
1715,3460,"Census Tract 497, Queens County, New York",0,0,11,11, Queens County,0,497.0,4,049700,4049700
1716,3461,"Census Tract 499, Queens County, New York",0,0,16,16, Queens County,0,499.0,4,049900,4049900
1717,3462,"Census Tract 500, Queens County, New York",0,0,11,11, Queens County,0,500.0,4,050000,4050000
1718,3463,"Census Tract 502.01, Queens County, New York",0,0,11,11, Queens County,0,502.01,4,050201,4050201
1719,3464,"Census Tract 502.02, Queens County, New York",0,0,11,11, Queens County,0,502.02,4,050202,4050202
1720,3465,"Census Tract 504, Queens County, New York",0,0,11,11, Queens County,0,504.0,4,050400,4050400
1721,3466,"Census Tract 505, Queens County, New York",0,0,11,11, Queens County,0,505.0,4,050500,4050500
1722,3467,"Census Tract 506, Queens County, New York",0,0,11,11, Queens County,0,506.0,4,050600,4050600
1723,3468,"Census Tract 507, Queens County, New York",0,0,11,11, Queens County,0,507.0,4,050700,4050700
1724,3469,"Census Tract 508, Queens County, New York",0,0,11,11, Queens County,0,508.0,4,050800,4050800
1725,3470,"Census Tract 510, Queens County, New York",0,0,11,11, Queens County,0,510.0,4,051000,4051000
1726,3471,"Census Tract 511, Queens County, New York",0,0,11,11, Queens County,0,511.0,4,051100,4051100
1727,3472,"Census Tract 512, Queens County, New York",0,0,11,11, Queens County,0,512.0,4,051200,4051200
1728,3473,"Census Tract 513, Queens County, New York",0,0,11,11, Queens County,0,513.0,4,051300,4051300
1729,3474,"Census Tract 515, Queens County, New York",0,0,11,11, Queens County,0,515.0,4,051500,4051500
1730,3475,"Census Tract 516, Queens County, New York",0,0,11,11, Queens County,0,516.0,4,051600,4051600
1731,3476,"Census Tract 517, Queens County, New York",0,0,11,11, Queens County,0,517.0,4,051700,4051700
1732,3477,"Census Tract 518, Queens County, New York",0,0,11,11, Queens County,0,518.0,4,051800,4051800
1733,3478,"Census Tract 520, Queens County, New York",0,0,11,11, Queens County,0,520.0,4,052000,4052000
1734,3479,"Census Tract 521, Queens County, New York",0,0,11,11, Queens County,0,521.0,4,052100,4052100
1735,3480,"Census Tract 522, Queens County, New York",0,0,11,11, Queens County,0,522.0,4,052200,4052200
1736,3481,"Census Tract 524, Queens County, New York",5,0,14,11, Queens County,5,524.0,4,052400,4052400
1737,3482,"Census Tract 525, Queens County, New York",0,0,11,11, Queens County,0,525.0,4,052500,4052500
1738,3483,"Census Tract 526, Queens County, New York",0,0,11,11, Queens County,0,526.0,4,052600,4052600
1739,3484,"Census Tract 528, Queens County, New York",0,0,11,11, Queens County,0,528.0,4,052800,4052800
1740,3485,"Census Tract 530, Queens County, New York",0,0,11,11, Queens County,0,530.0,4,053000,4053000
1741,3486,"Census Tract 531, Queens County, New York",0,0,11,11, Queens County,0,531.0,4,053100,4053100
1742,3487,"Census Tract 532, Queens County, New York",20,0,26,11, Queens County,20,532.0,4,053200,4053200
1743,3488,"Census Tract 534.01, Queens County, New York",0,0,11,11, Queens County,0,534.01,4,053401,4053401
1744,3489,"Census Tract 535, Queens County, New York",0,0,11,11, Queens County,0,535.0,4,053500,4053500
1745,3490,"Census Tract 536.01, Queens County, New York",0,0,11,11, Queens County,0,536.01,4,053601,4053601
1746,3491,"Census Tract 538, Queens County, New York",0,0,11,11, Queens County,0,538.0,4,053800,4053800
1747,3492,"Census Tract 539, Queens County, New York",0,10,11,16, Queens County,10,539.0,4,053900,4053900
1748,3493,"Census Tract 540, Queens County, New York",10,17,17,19, Queens County,27,540.0,4,054000,4054000
1749,3494,"Census Tract 542, Queens County, New York",0,7,16,12, Queens County,7,542.0,4,054200,4054200
1750,3495,"Census Tract 545, Queens County, New York",0,0,11,11, Queens County,0,545.0,4,054500,4054500
1751,3496,"Census Tract 547, Queens County, New York",0,0,16,16, Queens County,0,547.0,4,054700,4054700
1752,3497,"Census Tract 548, Queens County, New York",0,0,11,11, Queens County,0,548.0,4,054800,4054800
1753,3498,"Census Tract 549, Queens County, New York",0,0,16,16, Queens County,0,549.0,4,054900,4054900
1754,3499,"Census Tract 551, Queens County, New York",0,0,11,11, Queens County,0,551.0,4,055100,4055100
1755,3500,"Census Tract 552, Queens County, New York",0,0,11,11, Queens County,0,552.0,4,055200,4055200
1756,3501,"Census Tract 553, Queens County, New York",0,0,11,11, Queens County,0,553.0,4,055300,4055300
1757,3502,"Census Tract 554, Queens County, New York",0,0,11,11, Queens County,0,554.0,4,055400,4055400
1758,3503,"Census Tract 555, Queens County, New York",0,0,11,11, Queens County,0,555.0,4,055500,4055500
1759,3504,"Census Tract 556, Queens County, New York",0,0,11,11, Queens County,0,556.0,4,055600,4055600
1760,3505,"Census Tract 557, Queens County, New York",0,0,11,11, Queens County,0,557.0,4,055700,4055700
1761,3506,"Census Tract 558, Queens County, New York",0,0,11,11, Queens County,0,558.0,4,055800,4055800
1762,3507,"Census Tract 559, Queens County, New York",0,0,11,11, Queens County,0,559.0,4,055900,4055900
1763,3508,"Census Tract 560, Queens County, New York",0,0,11,11, Queens County,0,560.0,4,056000,4056000
1764,3509,"Census Tract 561, Queens County, New York",0,0,11,11, Queens County,0,561.0,4,056100,4056100
1765,3510,"Census Tract 562, Queens County, New York",0,0,11,11, Queens County,0,562.0,4,056200,4056200
1766,3511,"Census Tract 564, Queens County, New York",0,0,11,11, Queens County,0,564.0,4,056400,4056400
1767,3512,"Census Tract 565, Queens County, New York",0,0,11,11, Queens County,0,565.0,4,056500,4056500
1768,3513,"Census Tract 566, Queens County, New York",0,0,11,11, Queens County,0,566.0,4,056600,4056600
1769,3514,"Census Tract 567, Queens County, New York",0,0,11,11, Queens County,0,567.0,4,056700,4056700
1770,3515,"Census Tract 568, Queens County, New York",0,0,11,11, Queens County,0,568.0,4,056800,4056800
1771,3516,"Census Tract 577, Queens County, New York",0,0,11,11, Queens County,0,577.0,4,057700,4057700
1772,3517,"Census Tract 579, Queens County, New York",0,0,11,11, Queens County,0,579.0,4,057900,4057900
1773,3518,"Census Tract 580, Queens County, New York",0,0,11,11, Queens County,0,580.0,4,058000,4058000
1774,3519,"Census Tract 581, Queens County, New York",0,0,11,11, Queens County,0,581.0,4,058100,4058100
1775,3520,"Census Tract 582, Queens County, New York",0,0,11,11, Queens County,0,582.0,4,058200,4058200
1776,3521,"Census Tract 583, Queens County, New York",0,0,11,11, Queens County,0,583.0,4,058300,4058300
1777,3522,"Census Tract 585, Queens County, New York",0,0,11,11, Queens County,0,585.0,4,058500,4058500
1778,3523,"Census Tract 587, Queens County, New York",0,0,11,11, Queens County,0,587.0,4,058700,4058700
1779,3524,"Census Tract 589, Queens County, New York",0,0,11,11, Queens County,0,589.0,4,058900,4058900
1780,3525,"Census Tract 590, Queens County, New York",0,0,11,11, Queens County,0,590.0,4,059000,4059000
1781,3526,"Census Tract 591, Queens County, New York",0,0,16,16, Queens County,0,591.0,4,059100,4059100
1782,3527,"Census Tract 592, Queens County, New York",0,0,11,11, Queens County,0,592.0,4,059200,4059200
1783,3528,"Census Tract 593, Queens County, New York",0,0,11,11, Queens County,0,593.0,4,059300,4059300
1784,3529,"Census Tract 594, Queens County, New York",0,0,11,11, Queens County,0,594.0,4,059400,4059400
1785,3530,"Census Tract 595, Queens County, New York",0,0,16,16, Queens County,0,595.0,4,059500,4059500
1786,3531,"Census Tract 596, Queens County, New York",0,0,11,11, Queens County,0,596.0,4,059600,4059600
1787,3532,"Census Tract 598, Queens County, New York",0,0,11,11, Queens County,0,598.0,4,059800,4059800
1788,3533,"Census Tract 599, Queens County, New York",0,0,11,11, Queens County,0,599.0,4,059900,4059900
1789,3534,"Census Tract 600, Queens County, New York",5,0,10,11, Queens County,5,600.0,4,060000,4060000
1790,3535,"Census Tract 601, Queens County, New York",0,0,11,11, Queens County,0,601.0,4,060100,4060100
1791,3536,"Census Tract 603, Queens County, New York",0,0,11,11, Queens County,0,603.0,4,060300,4060300
1792,3537,"Census Tract 606, Queens County, New York",0,0,11,11, Queens County,0,606.0,4,060600,4060600
1793,3538,"Census Tract 607.01, Queens County, New York",0,0,11,11, Queens County,0,607.01,4,060701,4060701
1794,3539,"Census Tract 608, Queens County, New York",0,0,11,11, Queens County,0,608.0,4,060800,4060800
1795,3540,"Census Tract 610, Queens County, New York",0,0,11,11, Queens County,0,610.0,4,061000,4061000
1796,3541,"Census Tract 612, Queens County, New York",0,0,11,11, Queens County,0,612.0,4,061200,4061200
1797,3542,"Census Tract 613.01, Queens County, New York",0,0,16,16, Queens County,0,613.01,4,061301,4061301
1798,3543,"Census Tract 613.02, Queens County, New York",0,0,11,11, Queens County,0,613.02,4,061302,4061302
1799,3544,"Census Tract 614, Queens County, New York",0,0,11,11, Queens County,0,614.0,4,061400,4061400
1800,3545,"Census Tract 616.01, Queens County, New York",0,0,11,11, Queens County,0,616.01,4,061601,4061601
1801,3546,"Census Tract 616.02, Queens County, New York",0,0,11,11, Queens County,0,616.02,4,061602,4061602
1802,3547,"Census Tract 618, Queens County, New York",0,0,11,11, Queens County,0,618.0,4,061800,4061800
1803,3548,"Census Tract 619, Queens County, New York",0,0,11,11, Queens County,0,619.0,4,061900,4061900
1804,3549,"Census Tract 620, Queens County, New York",0,0,11,11, Queens County,0,620.0,4,062000,4062000
1805,3550,"Census Tract 621, Queens County, New York",0,0,11,11, Queens County,0,621.0,4,062100,4062100
1806,3551,"Census Tract 622, Queens County, New York",0,0,11,11, Queens County,0,622.0,4,062200,4062200
1807,3552,"Census Tract 623, Queens County, New York",7,0,15,11, Queens County,7,623.0,4,062300,4062300
1808,3553,"Census Tract 624, Queens County, New York",0,0,11,11, Queens County,0,624.0,4,062400,4062400
1809,3554,"Census Tract 625, Queens County, New York",5,0,7,11, Queens County,5,625.0,4,062500,4062500
1810,3555,"Census Tract 626, Queens County, New York",0,0,11,11, Queens County,0,626.0,4,062600,4062600
1811,3556,"Census Tract 627, Queens County, New York",0,0,11,11, Queens County,0,627.0,4,062700,4062700
1812,3557,"Census Tract 629, Queens County, New York",0,0,11,11, Queens County,0,629.0,4,062900,4062900
1813,3558,"Census Tract 630, Queens County, New York",0,0,11,11, Queens County,0,630.0,4,063000,4063000
1814,3559,"Census Tract 632, Queens County, New York",0,0,11,11, Queens County,0,632.0,4,063200,4063200
1815,3560,"Census Tract 633.01, Queens County, New York",0,0,11,11, Queens County,0,633.01,4,063301,4063301
1816,3561,"Census Tract 633.02, Queens County, New York",0,0,11,11, Queens County,0,633.02,4,063302,4063302
1817,3562,"Census Tract 635, Queens County, New York",0,23,11,36, Queens County,23,635.0,4,063500,4063500
1818,3563,"Census Tract 637, Queens County, New York",0,0,11,11, Queens County,0,637.0,4,063700,4063700
1819,3564,"Census Tract 638, Queens County, New York",8,0,12,11, Queens County,8,638.0,4,063800,4063800
1820,3565,"Census Tract 639, Queens County, New York",0,0,11,11, Queens County,0,639.0,4,063900,4063900
1821,3566,"Census Tract 641.01, Queens County, New York",0,0,11,11, Queens County,0,641.01,4,064101,4064101
1822,3567,"Census Tract 641.02, Queens County, New York",0,0,11,11, Queens County,0,641.02,4,064102,4064102
1823,3568,"Census Tract 645, Queens County, New York",0,0,11,11, Queens County,0,645.0,4,064500,4064500
1824,3569,"Census Tract 646, Queens County, New York",0,0,11,11, Queens County,0,646.0,4,064600,4064600
1825,3570,"Census Tract 650, Queens County, New York",0,6,11,9, Queens County,6,650.0,4,065000,4065000
1826,3571,"Census Tract 654, Queens County, New York",0,0,11,11, Queens County,0,654.0,4,065400,4065400
1827,3572,"Census Tract 655.01, Queens County, New York",0,0,11,11, Queens County,0,655.01,4,065501,4065501
1828,3573,"Census Tract 656, Queens County, New York",0,0,16,16, Queens County,0,656.0,4,065600,4065600
1829,3574,"Census Tract 657.02, Queens County, New York",0,0,11,11, Queens County,0,657.02,4,065702,4065702
1830,3575,"Census Tract 657.03, Queens County, New York",0,0,11,11, Queens County,0,657.03,4,065703,4065703
1831,3576,"Census Tract 659, Queens County, New York",0,0,11,11, Queens County,0,659.0,4,065900,4065900
1832,3577,"Census Tract 660, Queens County, New York",0,12,11,19, Queens County,12,660.0,4,066000,4066000
1833,3578,"Census Tract 661, Queens County, New York",0,4,11,6, Queens County,4,661.0,4,066100,4066100
1834,3579,"Census Tract 663, Queens County, New York",0,0,11,11, Queens County,0,663.0,4,066300,4066300
1835,3580,"Census Tract 664, Queens County, New York",0,0,16,16, Queens County,0,664.0,4,066400,4066400
1836,3581,"Census Tract 665.01, Queens County, New York",0,0,11,11, Queens County,0,665.01,4,066501,4066501
1837,3582,"Census Tract 667.01, Queens County, New York",0,0,11,11, Queens County,0,667.01,4,066701,4066701
1838,3583,"Census Tract 669, Queens County, New York",0,0,11,11, Queens County,0,669.0,4,066900,4066900
1839,3584,"Census Tract 671, Queens County, New York",5,0,8,11, Queens County,5,671.0,4,067100,4067100
1840,3585,"Census Tract 677, Queens County, New York",0,0,11,11, Queens County,0,677.0,4,067700,4067700
1841,3586,"Census Tract 679, Queens County, New York",13,0,21,11, Queens County,13,679.0,4,067900,4067900
1842,3587,"Census Tract 680, Queens County, New York",0,0,16,16, Queens County,0,680.0,4,068000,4068000
1843,3588,"Census Tract 682, Queens County, New York",0,0,11,11, Queens County,0,682.0,4,068200,4068200
1844,3589,"Census Tract 683, Queens County, New York",5,0,7,11, Queens County,5,683.0,4,068300,4068300
1845,3590,"Census Tract 687, Queens County, New York",10,0,17,11, Queens County,10,687.0,4,068700,4068700
1846,3591,"Census Tract 690, Queens County, New York",0,0,11,11, Queens County,0,690.0,4,069000,4069000
1847,3592,"Census Tract 693, Queens County, New York",0,0,11,11, Queens County,0,693.0,4,069300,4069300
1848,3593,"Census Tract 694, Queens County, New York",8,0,13,11, Queens County,8,694.0,4,069400,4069400
1849,3594,"Census Tract 695, Queens County, New York",0,0,11,11, Queens County,0,695.0,4,069500,4069500
1850,3595,"Census Tract 697.01, Queens County, New York",9,0,13,11, Queens County,9,697.01,4,069701,4069701
1851,3596,"Census Tract 697.02, Queens County, New York",0,0,11,11, Queens County,0,697.02,4,069702,4069702
1852,3597,"Census Tract 703, Queens County, New York",0,0,11,11, Queens County,0,703.0,4,070300,4070300
1853,3598,"Census Tract 707, Queens County, New York",0,0,11,11, Queens County,0,707.0,4,070700,4070700
1854,3599,"Census Tract 709, Queens County, New York",0,0,11,11, Queens County,0,709.0,4,070900,4070900
1855,3600,"Census Tract 711, Queens County, New York",0,0,16,16, Queens County,0,711.0,4,071100,4071100
1856,3601,"Census Tract 713.03, Queens County, New York",0,0,16,16, Queens County,0,713.03,4,071303,4071303
1857,3602,"Census Tract 713.04, Queens County, New York",0,0,16,16, Queens County,0,713.04,4,071304,4071304
1858,3603,"Census Tract 713.05, Queens County, New York",0,0,11,11, Queens County,0,713.05,4,071305,4071305
1859,3604,"Census Tract 713.06, Queens County, New York",0,0,16,16, Queens County,0,713.06,4,071306,4071306
1860,3605,"Census Tract 716, Queens County, New York",0,0,11,11, Queens County,0,716.0,4,071600,4071600
1861,3606,"Census Tract 717.01, Queens County, New York",0,0,16,16, Queens County,0,717.01,4,071701,4071701
1862,3607,"Census Tract 717.02, Queens County, New York",0,0,11,11, Queens County,0,717.02,4,071702,4071702
1863,3608,"Census Tract 719, Queens County, New York",0,0,11,11, Queens County,0,719.0,4,071900,4071900
1864,3609,"Census Tract 721, Queens County, New York",0,0,11,11, Queens County,0,721.0,4,072100,4072100
1865,3610,"Census Tract 723, Queens County, New York",0,0,11,11, Queens County,0,723.0,4,072300,4072300
1866,3611,"Census Tract 729, Queens County, New York",0,0,11,11, Queens County,0,729.0,4,072900,4072900
1867,3612,"Census Tract 731, Queens County, New York",0,0,11,11, Queens County,0,731.0,4,073100,4073100
1868,3613,"Census Tract 737, Queens County, New York",0,0,11,11, Queens County,0,737.0,4,073700,4073700
1869,3614,"Census Tract 739, Queens County, New York",0,20,16,31, Queens County,20,739.0,4,073900,4073900
1870,3615,"Census Tract 741, Queens County, New York",0,0,11,11, Queens County,0,741.0,4,074100,4074100
1871,3616,"Census Tract 743, Queens County, New York",0,0,11,11, Queens County,0,743.0,4,074300,4074300
1872,3617,"Census Tract 745, Queens County, New York",0,0,11,11, Queens County,0,745.0,4,074500,4074500
1873,3618,"Census Tract 747, Queens County, New York",0,0,11,11, Queens County,0,747.0,4,074700,4074700
1874,3619,"Census Tract 749, Queens County, New York",0,0,11,11, Queens County,0,749.0,4,074900,4074900
1875,3620,"Census Tract 757.01, Queens County, New York",0,0,16,16, Queens County,0,757.01,4,075701,4075701
1876,3621,"Census Tract 757.02, Queens County, New York",0,0,11,11, Queens County,0,757.02,4,075702,4075702
1877,3622,"Census Tract 769.01, Queens County, New York",0,0,11,11, Queens County,0,769.01,4,076901,4076901
1878,3623,"Census Tract 769.02, Queens County, New York",0,0,11,11, Queens County,0,769.02,4,076902,4076902
1879,3624,"Census Tract 773, Queens County, New York",0,0,11,11, Queens County,0,773.0,4,077300,4077300
1880,3625,"Census Tract 775, Queens County, New York",0,0,11,11, Queens County,0,775.0,4,077500,4077500
1881,3626,"Census Tract 779.02, Queens County, New York",0,0,16,16, Queens County,0,779.02,4,077902,4077902
1882,3627,"Census Tract 779.03, Queens County, New York",0,0,11,11, Queens County,0,779.03,4,077903,4077903
1883,3628,"Census Tract 779.04, Queens County, New York",0,0,16,16, Queens County,0,779.04,4,077904,4077904
1884,3629,"Census Tract 779.05, Queens County, New York",0,0,11,11, Queens County,0,779.05,4,077905,4077905
1885,3630,"Census Tract 779.06, Queens County, New York",0,0,11,11, Queens County,0,779.06,4,077906,4077906
1886,3631,"Census Tract 779.07, Queens County, New York",22,0,25,11, Queens County,22,779.07,4,077907,4077907
1887,3632,"Census Tract 779.08, Queens County, New York",0,0,11,11, Queens County,0,779.08,4,077908,4077908
1888,3633,"Census Tract 788, Queens County, New York",0,0,11,11, Queens County,0,788.0,4,078800,4078800
1889,3634,"Census Tract 790, Queens County, New York",11,0,17,11, Queens County,11,790.0,4,079000,4079000
1890,3635,"Census Tract 792, Queens County, New York",0,0,11,11, Queens County,0,792.0,4,079200,4079200
1891,3636,"Census Tract 793, Queens County, New York",0,0,11,11, Queens County,0,793.0,4,079300,4079300
1892,3637,"Census Tract 797.01, Queens County, New York",0,0,16,16, Queens County,0,797.01,4,079701,4079701
1893,3638,"Census Tract 797.02, Queens County, New York",0,0,11,11, Queens County,0,797.02,4,079702,4079702
1894,3639,"Census Tract 799, Queens County, New York",0,0,11,11, Queens County,0,799.0,4,079900,4079900
1895,3640,"Census Tract 803.01, Queens County, New York",0,0,11,11, Queens County,0,803.01,4,080301,4080301
1896,3641,"Census Tract 803.02, Queens County, New York",0,0,11,11, Queens County,0,803.02,4,080302,4080302
